Area,Width,Length,Bedrooms,Bathrooms,Floors,Alley Width,Agent Listing Count,is_luxury,District_Huyện Bình Chánh,District_Huyện Cần Giờ,District_Huyện Củ Chi,District_Huyện Hóc Môn,District_Huyện Nhà Bè,District_Huyện Thanh Quan,District_Quận 1,District_Quận 10,District_Quận 11,District_Quận 12,District_Quận 2,District_Quận 3,District_Quận 4,District_Quận 5,District_Quận 6,District_Quận 7,District_Quận 8,District_Quận 9,District_Quận Bình Thạnh,District_Quận Bình Tân,District_Quận Gò Vấp,District_Quận Phú Nhuận,District_Quận Thủ Đức,District_Quận Thủ Đức (Cũ),District_Quận Tân Bình,District_Quận Tân Phú,District_TP. Hồ Chí Minh,District_TP. Hồ Chí Minh(Mới),District_Unknown,"Property Type_Kho, nhà xưởng",Property Type_Khách sạn,Property Type_Nhà riêng,Property Type_Nhà trọ,Property Type_Văn phòng,Property Type_Đất,Position_Unknown,Position_Đường chính,Direction_Nam,Direction_Tây,Direction_Tây Bắc,Direction_Tây Nam,Direction_Unknown,Direction_Đông,Direction_Đông Bắc,Direction_Đông Nam,Road Type_Đường bê tông,Road Type_Đường nhựa,Road Type_Đường đá,Road Type_Đường đất,Agent Role_Môi giới,Price
-0.0078116901840499485,-0.035027269725479544,-0.03546715711130748,0.22469616268274412,-0.10542927112537553,-0.005384732609190071,-0.006805464070410359,-0.14409086909476473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,8.229777750081887
-0.007814269159573355,-0.038814001366594256,-0.04018923155906738,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.00607437329142018,-0.44709756421064695,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,8.412054873292933
-0.007646540232940021,0.016472280593680555,0.11186156565880145,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.4150388353758608,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11.472113887062386
-0.0077532334055194245,-0.01609361151990598,0.0665296509603064,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.3147260386992718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.343077871169383
-0.007719897758939109,-0.01041351405823391,-0.024134178436683716,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.46364400489956886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,11.728044909070785
-0.007807964997182807,-0.035027269725479544,-0.01185678487250797,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.33851154718959703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,8.086717920303906
-0.007809206726138522,-0.023667074802135403,-0.026023008215787676,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.45950739472733837,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,8.756367559802975
-0.00781632278823088,-0.04449409882826632,-0.04113364644861937,-0.15107602718785607,-0.10542927112537553,-0.005384732609190071,-0.0027844647859643734,-0.24750612340052658,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,9.04793908261736
-0.007679111738624512,0.05964102130238827,-0.024134178436683716,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.007353782154652993,-0.32403341158679033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,9.937937287265354
-0.007713116008488673,0.02556043653235586,-0.024134178436683716,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,0.04722735137089468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,10.404293143019792
-0.007798604271208966,-0.029347172263807474,-0.024134178436683716,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.00607437329142018,-0.45330247946899266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9.635673464721814
-0.007808251550018741,-0.035027269725479544,-0.022245348657579756,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,0.6873677755235605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.650168700845001
-0.007752373747011623,0.012306875788454366,-0.005245880645644109,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.007353782154652993,0.6873677755235605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,7.438971592395862
-0.007781220065828973,-0.029347172263807474,-0.024134178436683716,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.36229705567992226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.612685172875459
-0.007812167772109839,-0.038435328202482785,-0.030745082663547578,0.6004683525533443,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.460541547270396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9.268703615273097
-0.007723909498642185,0.021773704891241148,0.028753055378227185,-0.15107602718785607,-0.10542927112537553,-0.00557717013776858,-0.00643991868091527,0.0317150632250304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,9.711176264112805
-0.00781446019479731,-0.029347172263807474,-0.024134178436683716,-0.15107602718785607,-0.76647758454288,-0.005192295080611563,-0.006805464070410359,-0.4615756998134536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.188966863648876
-0.007813887089125442,-0.038814001366594256,-0.0392448166695154,0.22469616268274412,0.5556190422921289,-0.005192295080611563,-0.007171009459905449,-0.16167146232674426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8.77971129020447
-0.007809684314198411,-0.03124053808436483,-0.02791183799489164,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.46260985235651125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.68586094706836
-0.007807296373898961,-0.029347172263807474,-0.024134178436683716,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.00607437329142018,-0.46364400489956886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9.305741456739435
-0.007800657899866492,-0.023667074802135403,-0.018467689099371833,-0.15107602718785607,-0.10542927112537553,-0.00557717013776858,-0.006805464070410359,1.285107945410864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,10.043292972227004
-0.007790771827026771,0.002840046685667584,-0.02791183799489164,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.4708830727009722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10.146472946063877
-0.007814651230021267,-0.029347172263807474,-0.024134178436683716,-0.5268482170584562,-0.76647758454288,-0.005192295080611563,-0.006805464070410359,-0.473985530330145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.160803920954665
-0.007810830525542147,-0.035027269725479544,-0.03168949755309956,0.6004683525533443,1.2166673557096332,-0.005192295080611563,-0.006805464070410359,-0.14409086909476473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.556606193773073
-0.007809875349422367,-0.029347172263807474,-0.024134178436683716,0.22469616268274412,-0.10542927112537553,-0.0049998575520330555,-0.006805464070410359,-0.45433663201205027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.071193240566025
-0.007810352937482257,-0.035027269725479544,-0.0298006677739956,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.00570882790192509,-0.4729513777870874,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9.539716058977092
-0.007803189116583909,-0.035027269725479544,0.00042060869166777383,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.1254761233197276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.972810784121404
-0.0075534105612614895,0.06721448458461769,0.10430624654238561,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.0027844647859643734,0.333687605797855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,10.714439990727769
-0.007805109020584666,-0.027453806443250114,-0.026023008215787676,-0.15107602718785607,-0.10542927112537553,-0.005384732609190071,-0.006805464070410359,0.4422736228189049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,7.8636512654486515
-0.00771942017087922,0.044494094737929424,-0.024134178436683716,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.303350360725638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.699681400989514
-0.00781398260673742,-0.038814001366594256,-0.024134178436683716,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.08824663176965335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,8.160803920954665
-0.007814555712409289,-0.029347172263807474,-0.024134178436683716,-0.5268482170584562,-0.76647758454288,-0.005192295080611563,-0.006805464070410359,-0.46881476761485696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.03947991910045
-0.007805099468823468,-0.035027269725479544,-0.024134178436683716,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.25060858102969946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0909098220799835
-0.00780969386595961,-0.036920635546036897,-0.02056429015417723,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.007171009459905449,-0.15443239452534094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.412054873292933
-0.007805376469898204,-0.029347172263807474,-0.024134178436683716,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.2433695132282961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.638354669333745
-0.007782366277172709,-0.027453806443250114,0.028753055378227185,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.045846377504290985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.343077871169383
-0.007801183246732371,-0.029347172263807474,-0.024134178436683716,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,6.061858541794003,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9.23024103368252
-0.00777663522045403,-0.008520148237676554,-0.016578859320267873,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.4553707845551079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10.158168529848494
-0.007744121025336726,-0.023667074802135403,0.04764135316926679,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.004794964428187366,1.7877060813368666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,8.824824939175638
-0.007808156032406763,-0.029347172263807474,-0.024134178436683716,0.22469616268274412,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.46364400489956886,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10.485731104959568
-0.007545673634691274,0.0017040271933331677,0.0816402891931381,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.460541547270396,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,11.156264806643742
-0.00779554770762567,-0.035027269725479544,-0.024134178436683716,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.4719172252440298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.478509642208569
-0.007814078124349397,-0.038814001366594256,-0.0392448166695154,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.007353782154652993,-0.44916586929676217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.881975184248867
-0.007813313983453574,-0.035027269725479544,-0.042078061338171345,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.08824663176965335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,8.962007209588313
-0.007809875349422367,-0.036920635546036897,-0.024134178436683716,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.3147260386992718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,7.00397413672268
-0.007809588796586433,-0.035027269725479544,-0.026023008215787676,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,0.04722735137089468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,7.170888478512505
-0.007808538102854676,-0.03124053808436483,-0.024134178436683716,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.473985530330145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.955425088912672
-0.007811117078378081,-0.029347172263807474,-0.024134178436683716,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.4760538354162603,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9.179984251961283
-0.007805099468823468,-0.027453806443250114,-0.03546715711130748,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,6.061858541794003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,7.824445930877619
-0.0077933316990277815,-0.012306879878791265,-0.019412103988923814,0.9762405424239444,-0.10542927112537553,-0.00557717013776858,-0.006805464070410359,0.4422736228189049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.392745258631441
-0.007813887089125442,-0.029347172263807474,-0.024134178436683716,-0.15107602718785607,-0.76647758454288,-0.005192295080611563,-0.006805464070410359,6.061858541794003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,7.937731775260109
-0.0077888614747872115,0.021773704891241148,-0.03168949755309956,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.4326194286078403,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9.797070923831638
-0.0077592510150740375,-0.0009466849554471283,0.0230865660409153,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,1.7877060813368666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,9.19023970026918
-0.007807009821063028,-0.03124053808436483,-0.02791183799489164,1.3520127322945446,3.8608606093796505,-0.0049998575520330555,-0.006805464070410359,0.447444385534193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9.99884318585288
-0.00781302743061764,-0.038814001366594256,-0.03546715711130748,0.22469616268274412,1.2166673557096332,-0.0049998575520330555,-0.006805464070410359,-0.473985530330145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.02322468471667
-0.007734320918347784,-0.0009466849554471283,-0.024134178436683716,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.00643991868091527,1.285107945410864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,10.799595985047786
-0.007800323588224569,-0.0047334165965618406,-0.03735598689041144,2.8551014917769457,5.182957236214659,-0.00557717013776858,-0.007171009459905449,-0.44296095403841645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,9.15915233520675
-0.007027414175621148,0.010413509967897009,0.17608177814833614,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,0.4422736228189049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,11.09378223642709
-0.007736708858647234,0.11644199591910896,-0.024134178436683716,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.045846377504290985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.8636512654486515
-0.007730567076197049,0.24897760335812388,-0.024134178436683716,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.28680392003671606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.824824939175638
-0.007809111208526543,-0.03124053808436483,-0.03168949755309956,0.22469616268274412,-0.10542927112537553,-0.00557717013776858,-0.006805464070410359,0.4422736228189049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.412054873292933
-0.007814651230021267,-0.027453806443250114,-0.024134178436683716,0.22469616268274412,0.5556190422921289,-0.005384732609190071,-0.006805464070410359,0.447444385534193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.515391569469609
-0.007812740877781707,0.07857467950796183,0.00042060869166777383,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.473985530330145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7.955425088912672
-0.007799177376880833,-0.023667074802135403,-0.0033570508665401477,0.22469616268274412,-0.10542927112537553,-0.00557717013776858,-0.007536554849400538,1.7877060813368666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8.691314551644853
-0.007543381212003802,-0.029347172263807474,-0.024134178436683716,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,0.10203743615294845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.311734809152915
-0.007803189116583909,-0.035027269725479544,-0.001468221087436187,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.0036983282597020974,-0.4615756998134536,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,8.839421607620602
-0.007764580897822409,-0.029347172263807474,-0.024134178436683716,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.2433695132282961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.85751406254539
-0.007807582926734896,-0.029347172263807474,-0.024134178436683716,0.22469616268274412,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.4202095980911489,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,8.31898612539206
-0.0075997366030708105,0.021773704891241148,0.08919560830955393,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.45847324218428076,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,10.491301994830229
-0.0075924104022321,0.021773704891241148,-0.024134178436683716,-0.15107602718785607,-0.10542927112537553,-0.005192295080611563,-0.006805464070410359,-0.473985530330145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.973478148521036
